year,best_of,player_ht,player_age,player_rank,player_rank_points,opponent_ht,opponent_age,opponent_rank,opponent_rank_points,label,month,rank_diff,age_diff,height_diff,rank_points_diff,player_is_left,opponent_is_left,rounds_remaining,surface_Clay,surface_Grass,tourney_level_A,tourney_level_F,tourney_level_G,tourney_level_M,tourney_level_O
2016,3,208.0,31.5,27.0,1430.0,190.0,29.1,53.0,873.0,1,10,-26.0,2.3999999999999986,18.0,557.0,0,1,6,False,False,False,False,False,True,False
2016,3,190.0,29.1,53.0,873.0,208.0,31.5,27.0,1430.0,0,10,26.0,-2.3999999999999986,-18.0,-557.0,1,0,6,False,False,False,False,False,True,False
2016,3,193.0,26.5,91.0,659.0,185.0,29.1,69.0,749.0,1,10,22.0,-2.6000000000000014,8.0,-90.0,0,0,6,False,False,False,False,False,True,False
2016,3,185.0,29.1,69.0,749.0,193.0,26.5,91.0,659.0,0,10,-22.0,2.6000000000000014,-8.0,90.0,0,0,6,False,False,False,False,False,True,False
2016,3,191.0,34.7,41.0,1057.0,191.0,27.3,35.0,1230.0,1,10,6.0,7.400000000000002,0.0,-173.0,0,1,6,False,False,False,False,False,True,False
2016,3,191.0,27.3,35.0,1230.0,191.0,34.7,41.0,1057.0,0,10,-6.0,-7.400000000000002,0.0,173.0,1,0,6,False,False,False,False,False,True,False
2016,3,208.0,37.6,20.0,1760.0,183.0,26.3,89.0,662.0,1,10,-69.0,11.3,25.0,1098.0,0,0,6,False,False,False,False,False,True,False
2016,3,183.0,26.3,89.0,662.0,208.0,37.6,20.0,1760.0,0,10,69.0,-11.3,-25.0,-1098.0,0,0,6,False,False,False,False,False,True,False
2016,3,183.0,31.3,37.0,1115.0,185.0,34.8,67.0,751.0,1,10,-30.0,-3.4999999999999964,-2.0,364.0,0,0,6,False,False,False,False,False,True,False
2016,3,185.0,34.8,67.0,751.0,183.0,31.3,37.0,1115.0,0,10,30.0,3.4999999999999964,2.0,-364.0,0,0,6,False,False,False,False,False,True,False
2016,3,193.0,33.4,34.0,1255.0,183.0,31.1,44.0,1013.0,1,10,-10.0,2.299999999999997,10.0,242.0,1,0,6,False,False,False,False,False,True,False
2016,3,183.0,31.1,44.0,1013.0,193.0,33.4,34.0,1255.0,0,10,10.0,-2.299999999999997,-10.0,-242.0,0,1,6,False,False,False,False,False,True,False
2016,3,191.0,29.4,2.0,10985.0,188.0,32.9,46.0,1000.0,1,10,-44.0,-3.5,3.0,9985.0,0,1,5,False,False,False,False,False,True,False
2016,3,188.0,32.9,46.0,1000.0,191.0,29.4,2.0,10985.0,0,10,44.0,3.5,-3.0,-9985.0,1,0,5,False,False,False,False,False,True,False
2016,3,185.0,22.6,17.0,2106.0,188.0,35.1,30.0,1375.0,1,10,-13.0,-12.5,-3.0,731.0,0,1,5,False,False,False,False,False,True,False
2016,3,188.0,35.1,30.0,1375.0,185.0,22.6,17.0,2106.0,0,10,13.0,12.5,3.0,-731.0,1,0,5,False,False,False,False,False,True,False
2016,3,183.0,31.8,23.0,1585.0,183.0,28.5,15.0,2385.0,1,10,8.0,3.3000000000000007,0.0,-800.0,0,0,5,False,False,False,False,False,True,False
2016,3,183.0,28.5,15.0,2385.0,183.0,31.8,23.0,1585.0,0,10,-8.0,-3.3000000000000007,0.0,800.0,0,0,5,False,False,False,False,False,True,False
2016,3,196.0,31.1,11.0,3060.0,185.0,27.5,43.0,1030.0,1,10,-32.0,3.6000000000000014,11.0,2030.0,0,0,5,False,False,False,False,False,True,False
2016,3,185.0,27.5,43.0,1030.0,196.0,31.1,11.0,3060.0,0,10,32.0,-3.6000000000000014,-11.0,-2030.0,0,0,5,False,False,False,False,False,True,False
2016,3,196.0,25.8,5.0,4690.0,188.0,25.3,31.0,1360.0,1,10,-26.0,0.5,8.0,3330.0,0,0,5,False,False,False,False,False,True,False
2016,3,188.0,25.3,31.0,1360.0,196.0,25.8,5.0,4690.0,0,10,26.0,-0.5,-8.0,-3330.0,0,0,5,False,False,False,False,False,True,False
2016,3,180.0,30.8,22.0,1700.0,183.0,34.8,39.0,1100.0,1,10,-17.0,-3.9999999999999964,-3.0,600.0,0,0,5,False,False,False,False,False,True,False
2016,3,183.0,34.8,39.0,1100.0,180.0,30.8,22.0,1700.0,0,10,17.0,3.9999999999999964,3.0,-600.0,0,0,5,False,False,False,False,False,True,False
2016,3,188.0,31.5,13.0,2460.0,188.0,28.7,26.0,1435.0,1,10,-13.0,2.8000000000000007,0.0,1025.0,0,1,5,False,False,False,False,False,True,False
2016,3,188.0,28.7,26.0,1435.0,188.0,31.5,13.0,2460.0,0,10,13.0,-2.8000000000000007,0.0,-1025.0,1,0,5,False,False,False,False,False,True,False
2016,3,178.0,26.8,4.0,4905.0,193.0,30.7,28.0,1430.0,1,10,-24.0,-3.8999999999999986,-15.0,3475.0,0,0,5,False,False,False,False,False,True,False
2016,3,193.0,30.7,28.0,1430.0,178.0,26.8,4.0,4905.0,0,10,24.0,3.8999999999999986,15.0,-3475.0,0,0,5,False,False,False,False,False,True,False
2016,3,191.0,24.1,24.0,1540.0,185.0,23.1,8.0,3250.0,1,10,16.0,1.0,6.0,-1710.0,0,0,5,False,False,False,False,False,True,False
2016,3,185.0,23.1,8.0,3250.0,191.0,24.1,24.0,1540.0,0,10,-16.0,-1.0,-6.0,1710.0,0,0,5,False,False,False,False,False,True,False
2016,3,183.0,30.3,19.0,1975.0,188.0,26.8,33.0,1295.0,1,10,-14.0,3.5,-5.0,680.0,0,0,5,False,False,False,False,False,True,False
2016,3,188.0,26.8,33.0,1295.0,183.0,30.3,19.0,1975.0,0,10,14.0,-3.5,5.0,-680.0,0,0,5,False,False,False,False,False,True,False
2016,3,208.0,31.5,27.0,1430.0,175.0,34.5,16.0,2135.0,1,10,11.0,-3.0,33.0,-705.0,0,0,5,False,False,False,False,False,True,False
2016,3,175.0,34.5,16.0,2135.0,208.0,31.5,27.0,1430.0,0,10,-11.0,3.0,-33.0,705.0,0,0,5,False,False,False,False,False,True,False
2016,3,193.0,26.5,91.0,659.0,183.0,31.5,3.0,5865.0,1,10,88.0,-5.0,10.0,-5206.0,0,0,5,False,False,False,False,False,True,False
2016,3,183.0,31.5,3.0,5865.0,193.0,26.5,91.0,659.0,0,10,-88.0,5.0,-10.0,5206.0,0,0,5,False,False,False,False,False,True,False
2016,3,180.0,25.9,12.0,2780.0,191.0,34.7,41.0,1057.0,1,10,-29.0,-8.800000000000004,-11.0,1723.0,0,0,5,False,False,False,False,False,True,False
2016,3,191.0,34.7,41.0,1057.0,180.0,25.9,12.0,2780.0,0,10,29.0,8.800000000000004,11.0,-1723.0,0,0,5,False,False,False,False,False,True,False
2016,3,198.0,28.0,10.0,3100.0,208.0,37.6,20.0,1760.0,1,10,-10.0,-9.600000000000001,-10.0,1340.0,0,0,5,False,False,False,False,False,True,False
2016,3,208.0,37.6,20.0,1760.0,198.0,28.0,10.0,3100.0,0,10,10.0,9.600000000000001,10.0,-1340.0,0,0,5,False,False,False,False,False,True,False
2016,3,188.0,29.4,1.0,12900.0,193.0,33.4,34.0,1255.0,1,10,-33.0,-4.0,-5.0,11645.0,0,1,5,False,False,False,False,False,True,False
2016,3,193.0,33.4,34.0,1255.0,188.0,29.4,1.0,12900.0,0,10,33.0,4.0,5.0,-11645.0,1,0,5,False,False,False,False,False,True,False
2016,3,191.0,29.4,2.0,10985.0,185.0,22.6,17.0,2106.0,1,10,-15.0,6.799999999999997,6.0,8879.0,0,0,4,False,False,False,False,False,True,False
2016,3,185.0,22.6,17.0,2106.0,191.0,29.4,2.0,10985.0,0,10,15.0,-6.799999999999997,-6.0,-8879.0,0,0,4,False,False,False,False,False,True,False
2016,3,196.0,31.1,11.0,3060.0,183.0,31.8,23.0,1585.0,1,10,-12.0,-0.6999999999999993,13.0,1475.0,0,0,4,False,False,False,False,False,True,False
2016,3,183.0,31.8,23.0,1585.0,196.0,31.1,11.0,3060.0,0,10,12.0,0.6999999999999993,-13.0,-1475.0,0,0,4,False,False,False,False,False,True,False
2016,3,196.0,25.8,5.0,4690.0,180.0,30.8,22.0,1700.0,1,10,-17.0,-5.0,16.0,2990.0,0,0,4,False,False,False,False,False,True,False
2016,3,180.0,30.8,22.0,1700.0,196.0,25.8,5.0,4690.0,0,10,17.0,5.0,-16.0,-2990.0,0,0,4,False,False,False,False,False,True,False
2016,3,188.0,31.5,13.0,2460.0,178.0,26.8,4.0,4905.0,1,10,9.0,4.699999999999999,10.0,-2445.0,0,0,4,False,False,False,False,False,True,False
2016,3,178.0,26.8,4.0,4905.0,188.0,31.5,13.0,2460.0,0,10,-9.0,-4.699999999999999,-10.0,2445.0,0,0,4,False,False,False,False,False,True,False
2016,3,191.0,24.1,24.0,1540.0,183.0,30.3,19.0,1975.0,1,10,5.0,-6.199999999999999,8.0,-435.0,0,0,4,False,False,False,False,False,True,False
2016,3,183.0,30.3,19.0,1975.0,191.0,24.1,24.0,1540.0,0,10,-5.0,6.199999999999999,-8.0,435.0,0,0,4,False,False,False,False,False,True,False
2016,3,208.0,31.5,27.0,1430.0,193.0,26.5,91.0,659.0,1,10,-64.0,5.0,15.0,771.0,0,0,4,False,False,False,False,False,True,False
2016,3,193.0,26.5,91.0,659.0,208.0,31.5,27.0,1430.0,0,10,64.0,-5.0,-15.0,-771.0,0,0,4,False,False,False,False,False,True,False
2016,3,198.0,28.0,10.0,3100.0,180.0,25.9,12.0,2780.0,1,10,-2.0,2.1000000000000014,18.0,320.0,0,0,4,False,False,False,False,False,True,False
2016,3,180.0,25.9,12.0,2780.0,198.0,28.0,10.0,3100.0,0,10,2.0,-2.1000000000000014,-18.0,-320.0,0,0,4,False,False,False,False,False,True,False
2016,3,188.0,29.4,1.0,12900.0,191.0,25.4,18.0,2035.0,1,10,-17.0,4.0,-3.0,10865.0,0,0,4,False,False,False,False,False,True,False
2016,3,191.0,25.4,18.0,2035.0,188.0,29.4,1.0,12900.0,0,10,17.0,-4.0,3.0,-10865.0,0,0,4,False,False,False,False,False,True,False
2016,3,191.0,29.4,2.0,10985.0,196.0,31.1,11.0,3060.0,1,10,-9.0,-1.7000000000000028,-5.0,7925.0,0,0,3,False,False,False,False,False,True,False
2016,3,196.0,31.1,11.0,3060.0,191.0,29.4,2.0,10985.0,0,10,9.0,1.7000000000000028,5.0,-7925.0,0,0,3,False,False,False,False,False,True,False
2016,3,196.0,25.8,5.0,4690.0,188.0,31.5,13.0,2460.0,1,10,-8.0,-5.699999999999999,8.0,2230.0,0,0,3,False,False,False,False,False,True,False
2016,3,188.0,31.5,13.0,2460.0,196.0,25.8,5.0,4690.0,0,10,8.0,5.699999999999999,-8.0,-2230.0,0,0,3,False,False,False,False,False,True,False
2016,3,208.0,31.5,27.0,1430.0,191.0,24.1,24.0,1540.0,1,10,3.0,7.399999999999999,17.0,-110.0,0,0,3,False,False,False,False,False,True,False
2016,3,191.0,24.1,24.0,1540.0,208.0,31.5,27.0,1430.0,0,10,-3.0,-7.399999999999999,-17.0,110.0,0,0,3,False,False,False,False,False,True,False
2016,3,198.0,28.0,10.0,3100.0,188.0,29.4,1.0,12900.0,1,10,9.0,-1.3999999999999986,10.0,-9800.0,0,0,3,False,False,False,False,False,True,False
2016,3,188.0,29.4,1.0,12900.0,198.0,28.0,10.0,3100.0,0,10,-9.0,1.3999999999999986,-10.0,9800.0,0,0,3,False,False,False,False,False,True,False
2016,3,208.0,31.5,27.0,1430.0,198.0,28.0,10.0,3100.0,1,10,17.0,3.5,10.0,-1670.0,0,0,2,False,False,False,False,False,True,False
2016,3,198.0,28.0,10.0,3100.0,208.0,31.5,27.0,1430.0,0,10,-17.0,-3.5,-10.0,1670.0,0,0,2,False,False,False,False,False,True,False
2016,3,191.0,29.4,2.0,10985.0,208.0,31.5,27.0,1430.0,1,10,-25.0,-2.1000000000000014,-17.0,9555.0,0,0,1,False,False,False,False,False,True,False
2016,3,208.0,31.5,27.0,1430.0,191.0,29.4,2.0,10985.0,0,10,25.0,2.1000000000000014,17.0,-9555.0,0,0,1,False,False,False,False,False,True,False
2016,3,196.0,25.8,4.0,5050.0,193.0,30.2,6.0,3625.0,1,11,-2.0,-4.399999999999999,3.0,1425.0,0,0,0,False,False,False,True,False,False,False
2016,3,193.0,30.2,6.0,3625.0,196.0,25.8,4.0,5050.0,0,11,2.0,4.399999999999999,-3.0,-1425.0,0,0,0,False,False,False,True,False,False,False
2016,3,185.0,23.1,9.0,3215.0,193.0,30.2,6.0,3625.0,1,11,3.0,-7.099999999999998,-8.0,-410.0,0,0,0,False,False,False,True,False,False,False
2016,3,193.0,30.2,6.0,3625.0,185.0,23.1,9.0,3215.0,0,11,-3.0,7.099999999999998,8.0,410.0,0,0,0,False,False,False,True,False,False,False
2016,3,196.0,25.8,4.0,5050.0,185.0,23.1,9.0,3215.0,1,11,-5.0,2.6999999999999993,11.0,1835.0,0,0,0,False,False,False,True,False,False,False
2016,3,185.0,23.1,9.0,3215.0,196.0,25.8,4.0,5050.0,0,11,5.0,-2.6999999999999993,-11.0,-1835.0,0,0,0,False,False,False,True,False,False,False
2016,3,188.0,29.4,2.0,10780.0,185.0,23.1,9.0,3215.0,1,11,-7.0,6.299999999999997,3.0,7565.0,0,0,0,False,False,False,True,False,False,False
2016,3,185.0,23.1,9.0,3215.0,188.0,29.4,2.0,10780.0,0,11,7.0,-6.299999999999997,-3.0,-7565.0,0,0,0,False,False,False,True,False,False,False
2016,3,188.0,29.4,2.0,10780.0,180.0,25.9,11.0,2780.0,1,11,-9.0,3.5,8.0,8000.0,0,0,0,False,False,False,True,False,False,False
2016,3,180.0,25.9,11.0,2780.0,188.0,29.4,2.0,10780.0,0,11,9.0,-3.5,-8.0,-8000.0,0,0,0,False,False,False,True,False,False,False
2016,3,188.0,29.4,2.0,10780.0,196.0,25.8,4.0,5050.0,1,11,-2.0,3.599999999999998,-8.0,5730.0,0,0,0,False,False,False,True,False,False,False
2016,3,196.0,25.8,4.0,5050.0,188.0,29.4,2.0,10780.0,0,11,2.0,-3.599999999999998,8.0,-5730.0,0,0,0,False,False,False,True,False,False,False
2016,3,198.0,28.1,7.0,3450.0,178.0,26.8,5.0,4705.0,1,11,2.0,1.3000000000000007,20.0,-1255.0,0,0,0,False,False,False,True,False,False,False
2016,3,178.0,26.8,5.0,4705.0,198.0,28.1,7.0,3450.0,0,11,-2.0,-1.3000000000000007,-20.0,1255.0,0,0,0,False,False,False,True,False,False,False
2016,3,183.0,31.6,3.0,5115.0,198.0,28.1,7.0,3450.0,1,11,-4.0,3.5,-15.0,1665.0,0,0,0,False,False,False,True,False,False,False
2016,3,198.0,28.1,7.0,3450.0,183.0,31.6,3.0,5115.0,0,11,4.0,-3.5,15.0,-1665.0,0,0,0,False,False,False,True,False,False,False
2016,3,178.0,26.8,5.0,4705.0,183.0,31.6,3.0,5115.0,1,11,2.0,-4.800000000000001,-5.0,-410.0,0,0,0,False,False,False,True,False,False,False
2016,3,183.0,31.6,3.0,5115.0,178.0,26.8,5.0,4705.0,0,11,-2.0,4.800000000000001,5.0,410.0,0,0,0,False,False,False,True,False,False,False
2016,3,191.0,29.5,1.0,11185.0,198.0,28.1,7.0,3450.0,1,11,-6.0,1.3999999999999986,-7.0,7735.0,0,0,0,False,False,False,True,False,False,False
2016,3,198.0,28.1,7.0,3450.0,191.0,29.5,1.0,11185.0,0,11,6.0,-1.3999999999999986,7.0,-7735.0,0,0,0,False,False,False,True,False,False,False
2016,3,191.0,29.5,1.0,11185.0,178.0,26.8,5.0,4705.0,1,11,-4.0,2.6999999999999993,13.0,6480.0,0,0,0,False,False,False,True,False,False,False
2016,3,178.0,26.8,5.0,4705.0,191.0,29.5,1.0,11185.0,0,11,4.0,-2.6999999999999993,-13.0,-6480.0,0,0,0,False,False,False,True,False,False,False
2016,3,191.0,29.5,1.0,11185.0,183.0,31.6,3.0,5115.0,1,11,-2.0,-2.1000000000000014,8.0,6070.0,0,0,0,False,False,False,True,False,False,False
2016,3,183.0,31.6,3.0,5115.0,191.0,29.5,1.0,11185.0,0,11,2.0,2.1000000000000014,-8.0,-6070.0,0,0,0,False,False,False,True,False,False,False
2016,3,188.0,29.4,2.0,10780.0,178.0,26.8,5.0,4705.0,1,11,-3.0,2.599999999999998,10.0,6075.0,0,0,2,False,False,False,True,False,False,False
2016,3,178.0,26.8,5.0,4705.0,188.0,29.4,2.0,10780.0,0,11,3.0,-2.599999999999998,-10.0,-6075.0,0,0,2,False,False,False,True,False,False,False
2016,3,191.0,29.5,1.0,11185.0,196.0,25.8,4.0,5050.0,1,11,-3.0,3.6999999999999993,-5.0,6135.0,0,0,2,False,False,False,True,False,False,False
2016,3,196.0,25.8,4.0,5050.0,191.0,29.5,1.0,11185.0,0,11,3.0,-3.6999999999999993,5.0,-6135.0,0,0,2,False,False,False,True,False,False,False
2016,3,191.0,29.5,1.0,11185.0,188.0,29.4,2.0,10780.0,1,11,-1.0,0.10000000000000142,3.0,405.0,0,0,1,False,False,False,True,False,False,False
2016,3,188.0,29.4,2.0,10780.0,191.0,29.5,1.0,11185.0,0,11,1.0,-0.10000000000000142,-3.0,-405.0,0,0,1,False,False,False,True,False,False,False
2017,3,193.0,30.8,29.0,1385.0,170.0,21.2,100.0,604.0,1,1,-71.0,9.600000000000001,23.0,781.0,0,1,5,False,False,True,False,False,False,False
2017,3,170.0,21.2,100.0,604.0,193.0,30.8,29.0,1385.0,0,1,71.0,-9.600000000000001,-23.0,-781.0,1,0,5,False,False,True,False,False,False,False
2017,3,188.0,21.9,45.0,1001.0,185.0,20.4,141.0,443.0,1,1,-96.0,1.5,3.0,558.0,0,0,5,False,False,True,False,False,False,False
2017,3,185.0,20.4,141.0,443.0,188.0,21.9,45.0,1001.0,0,1,96.0,-1.5,-3.0,-558.0,0,0,5,False,False,True,False,False,False,False
2017,3,185.0,22.8,15.0,2156.0,183.0,32.0,25.0,1585.0,1,1,-10.0,-9.2,2.0,571.0,0,0,5,False,False,True,False,False,False,False
2017,3,183.0,32.0,25.0,1585.0,185.0,22.8,15.0,2156.0,0,1,10.0,9.2,-2.0,-571.0,0,0,5,False,False,True,False,False,False,False
2017,3,188.0,20.2,105.0,570.0,193.0,33.6,34.0,1255.0,1,1,71.0,-13.400000000000002,-5.0,-685.0,0,1,5,False,False,True,False,False,False,False
2017,3,193.0,33.6,34.0,1255.0,188.0,20.2,105.0,570.0,0,1,-71.0,13.400000000000002,5.0,685.0,1,0,5,False,False,True,False,False,False,False
2017,3,183.0,22.7,79.0,689.0,185.0,20.7,160.0,372.0,1,1,-81.0,2.0,-2.0,317.0,0,0,5,False,False,True,False,False,False,False
2017,3,185.0,20.7,160.0,372.0,183.0,22.7,79.0,689.0,0,1,81.0,-2.0,2.0,-317.0,0,0,5,False,False,True,False,False,False,False
2017,3,175.0,34.7,21.0,1785.0,196.0,24.1,26.0,1465.0,1,1,-5.0,10.600000000000001,-21.0,320.0,0,0,5,False,False,True,False,False,False,False
2017,3,196.0,24.1,26.0,1465.0,175.0,34.7,21.0,1785.0,0,1,5.0,-10.600000000000001,21.0,-320.0,0,0,5,False,False,True,False,False,False,False
2017,3,191.0,25.6,17.0,2035.0,188.0,27.0,33.0,1320.0,1,1,-16.0,-1.3999999999999986,3.0,715.0,0,0,5,False,False,True,False,False,False,False
2017,3,188.0,27.0,33.0,1320.0,191.0,25.6,17.0,2035.0,0,1,16.0,1.3999999999999986,-3.0,-715.0,0,0,5,False,False,True,False,False,False,False
2017,3,191.0,34.9,39.0,1102.0,185.0,36.6,54.0,854.0,1,1,-15.0,-1.7000000000000028,6.0,248.0,0,0,5,False,False,True,False,False,False,False
2017,3,185.0,36.6,54.0,854.0,191.0,34.9,39.0,1102.0,0,1,15.0,1.7000000000000028,-6.0,-248.0,0,0,5,False,False,True,False,False,False,False
2017,3,193.0,29.2,180.0,320.0,188.0,25.7,78.0,698.0,1,1,102.0,3.5,5.0,-378.0,0,0,5,False,False,True,False,False,False,False
2017,3,188.0,25.7,78.0,698.0,193.0,29.2,180.0,320.0,0,1,-102.0,-3.5,-5.0,378.0,0,0,5,False,False,True,False,False,False,False
2017,3,185.0,30.5,9.0,3300.0,180.0,28.1,62.0,760.0,1,1,-53.0,2.3999999999999986,5.0,2540.0,1,0,5,False,False,True,False,False,False,False
2017,3,180.0,28.1,62.0,760.0,185.0,30.5,9.0,3300.0,0,1,53.0,-2.3999999999999986,-5.0,-2540.0,0,1,5,False,False,True,False,False,False,False
2017,3,190.0,29.3,51.0,874.0,183.0,17.8,351.0,132.0,1,1,-300.0,11.5,7.0,742.0,1,0,5,False,False,True,False,False,False,False
2017,3,183.0,17.8,351.0,132.0,190.0,29.3,51.0,874.0,0,1,300.0,-11.5,-7.0,-742.0,0,1,5,False,False,True,False,False,False,False
2017,3,170.0,24.3,52.0,864.0,198.0,29.2,31.0,1355.0,1,1,21.0,-4.899999999999999,-28.0,-491.0,0,0,5,False,False,True,False,False,False,False
2017,3,198.0,29.2,31.0,1355.0,170.0,24.3,52.0,864.0,0,1,-21.0,4.899999999999999,28.0,491.0,0,0,5,False,False,True,False,False,False,False
2017,3,183.0,31.7,4.0,5315.0,193.0,30.8,29.0,1385.0,1,1,-25.0,0.8999999999999986,-10.0,3930.0,0,0,4,False,False,True,False,False,False,False
2017,3,193.0,30.8,29.0,1385.0,183.0,31.7,4.0,5315.0,0,1,25.0,-0.8999999999999986,10.0,-3930.0,0,0,4,False,False,True,False,False,False,False
2017,3,178.0,27.0,5.0,4905.0,188.0,20.2,105.0,570.0,1,1,-100.0,6.800000000000001,-10.0,4335.0,0,0,4,False,False,True,False,False,False,False
2017,3,188.0,20.2,105.0,570.0,178.0,27.0,5.0,4905.0,0,1,100.0,-6.800000000000001,10.0,-4335.0,0,0,4,False,False,True,False,False,False,False
2017,3,183.0,22.7,79.0,689.0,175.0,34.7,21.0,1785.0,1,1,58.0,-12.000000000000004,8.0,-1096.0,0,0,4,False,False,True,False,False,False,False
2017,3,175.0,34.7,21.0,1785.0,183.0,22.7,79.0,689.0,0,1,-58.0,12.000000000000004,-8.0,1096.0,0,0,4,False,False,True,False,False,False,False
2017,3,191.0,25.6,17.0,2035.0,191.0,34.9,39.0,1102.0,1,1,-22.0,-9.299999999999997,0.0,933.0,0,0,4,False,False,True,False,False,False,False
2017,3,191.0,34.9,39.0,1102.0,191.0,25.6,17.0,2035.0,0,1,22.0,9.299999999999997,0.0,-933.0,0,0,4,False,False,True,False,False,False,False
2017,3,185.0,23.3,8.0,3415.0,193.0,29.2,180.0,320.0,1,1,-172.0,-5.899999999999999,-8.0,3095.0,0,0,4,False,False,True,False,False,False,False
2017,3,193.0,29.2,180.0,320.0,185.0,23.3,8.0,3415.0,0,1,172.0,5.899999999999999,8.0,-3095.0,0,0,4,False,False,True,False,False,False,False
2017,3,185.0,30.5,9.0,3300.0,190.0,29.3,51.0,874.0,1,1,-42.0,1.1999999999999993,-5.0,2426.0,1,1,4,False,False,True,False,False,False,False
2017,3,190.0,29.3,51.0,874.0,185.0,30.5,9.0,3300.0,0,1,42.0,-1.1999999999999993,5.0,-2426.0,1,1,4,False,False,True,False,False,False,False
2017,3,196.0,26.0,3.0,5450.0,170.0,24.3,52.0,864.0,1,1,-49.0,1.6999999999999993,26.0,4586.0,0,0,4,False,False,True,False,False,False,False
2017,3,170.0,24.3,52.0,864.0,196.0,26.0,3.0,5450.0,0,1,49.0,-1.6999999999999993,-26.0,-4586.0,0,0,4,False,False,True,False,False,False,False
2017,3,183.0,31.7,4.0,5315.0,188.0,21.9,45.0,1001.0,1,1,-41.0,9.8,-5.0,4314.0,0,0,3,False,False,True,False,False,False,False
2017,3,188.0,21.9,45.0,1001.0,183.0,31.7,4.0,5315.0,0,1,41.0,-9.8,5.0,-4314.0,0,0,3,False,False,True,False,False,False,False
2017,3,178.0,27.0,5.0,4905.0,183.0,22.7,79.0,689.0,1,1,-74.0,4.300000000000001,-5.0,4216.0,0,0,3,False,False,True,False,False,False,False
2017,3,183.0,22.7,79.0,689.0,178.0,27.0,5.0,4905.0,0,1,74.0,-4.300000000000001,5.0,-4216.0,0,0,3,False,False,True,False,False,False,False
2017,3,191.0,25.6,17.0,2035.0,185.0,23.3,8.0,3415.0,1,1,9.0,2.3000000000000007,6.0,-1380.0,0,0,3,False,False,True,False,False,False,False
2017,3,185.0,23.3,8.0,3415.0,191.0,25.6,17.0,2035.0,0,1,-9.0,-2.3000000000000007,-6.0,1380.0,0,0,3,False,False,True,False,False,False,False
2017,3,196.0,26.0,3.0,5450.0,185.0,30.5,9.0,3300.0,1,1,-6.0,-4.5,11.0,2150.0,0,1,3,False,False,True,False,False,False,False
2017,3,185.0,30.5,9.0,3300.0,196.0,26.0,3.0,5450.0,0,1,6.0,4.5,-11.0,-2150.0,1,0,3,False,False,True,False,False,False,False
2017,3,178.0,27.0,5.0,4905.0,183.0,31.7,4.0,5315.0,1,1,1.0,-4.699999999999999,-5.0,-410.0,0,0,2,False,False,True,False,False,False,False
2017,3,183.0,31.7,4.0,5315.0,178.0,27.0,5.0,4905.0,0,1,-1.0,4.699999999999999,5.0,410.0,0,0,2,False,False,True,False,False,False,False
2017,3,191.0,25.6,17.0,2035.0,196.0,26.0,3.0,5450.0,1,1,14.0,-0.3999999999999986,-5.0,-3415.0,0,0,2,False,False,True,False,False,False,False
2017,3,196.0,26.0,3.0,5450.0,191.0,25.6,17.0,2035.0,0,1,-14.0,0.3999999999999986,5.0,3415.0,0,0,2,False,False,True,False,False,False,False
2017,3,191.0,25.6,17.0,2035.0,178.0,27.0,5.0,4905.0,1,1,12.0,-1.3999999999999986,13.0,-2870.0,0,0,1,False,False,True,False,False,False,False
2017,3,178.0,27.0,5.0,4905.0,191.0,25.6,17.0,2035.0,0,1,-12.0,1.3999999999999986,-13.0,2870.0,0,0,1,False,False,True,False,False,False,False
2017,3,178.0,32.9,98.0,613.0,183.0,26.5,93.0,627.0,1,1,5.0,6.399999999999999,-5.0,-14.0,0,0,5,False,False,True,False,False,False,False
2017,3,183.0,26.5,93.0,627.0,178.0,32.9,98.0,613.0,0,1,-5.0,-6.399999999999999,5.0,14.0,0,0,5,False,False,True,False,False,False,False
2017,3,178.0,24.8,83.0,670.0,183.0,18.0,225.0,231.0,1,1,-142.0,6.800000000000001,-5.0,439.0,0,0,5,False,False,True,False,False,False,False
2017,3,183.0,18.0,225.0,231.0,178.0,24.8,83.0,670.0,0,1,142.0,-6.800000000000001,5.0,-439.0,0,0,5,False,False,True,False,False,False,False
2017,3,183.0,34.5,57.0,826.0,193.0,29.2,192.0,287.0,1,1,-135.0,5.300000000000001,-10.0,539.0,0,0,5,False,False,True,False,False,False,False
2017,3,193.0,29.2,192.0,287.0,183.0,34.5,57.0,826.0,0,1,135.0,-5.300000000000001,10.0,-539.0,0,0,5,False,False,True,False,False,False,False
2017,3,181.0,27.4,101.0,592.0,188.0,33.5,70.0,725.0,1,1,31.0,-6.100000000000001,-7.0,-133.0,0,0,5,False,False,True,False,False,False,False
2017,3,188.0,33.5,70.0,725.0,181.0,27.4,101.0,592.0,0,1,-31.0,6.100000000000001,7.0,133.0,0,0,5,False,False,True,False,False,False,False
2017,3,185.0,24.4,474.0,83.0,188.0,22.1,227.0,231.0,1,1,247.0,2.299999999999997,-3.0,-148.0,0,0,5,False,False,True,False,False,False,False
2017,3,188.0,22.1,227.0,231.0,185.0,24.4,474.0,83.0,0,1,-247.0,-2.299999999999997,3.0,148.0,0,0,5,False,False,True,False,False,False,False
2017,3,196.0,27.6,47.0,960.0,190.0,31.8,85.0,660.0,1,1,-38.0,-4.199999999999999,6.0,300.0,0,0,5,False,False,True,False,False,False,False
2017,3,190.0,31.8,85.0,660.0,196.0,27.6,47.0,960.0,0,1,38.0,4.199999999999999,-6.0,-300.0,0,0,5,False,False,True,False,False,False,False
